SAMPLE,AUTHOR,GROUP,RIVER,SITE,VEL,DEPTH,SUB,unassigned,Acroloxidae,Aeshnidae,Ameletidae,Ancylidae,Anthomyiidae,Apataniidae,Aphelocheiridae,Asellidae,Astacidae,Athericidae,Baetidae,Beraeidae,Bithyniidae,Blephariceridae,Brachycentridae,Caenidae,Calamoceratidae,Calopterygidae,Cambaridae,Ceratopogonidae,Chironomidae,Chloroperlidae,Coenagrionidae,Corbiculidae,Cordulegastridae,Corixidae,Crambidae,Culicidae,Curculionidae,Dendrocoelidae,Dixidae,Dolichopodidae,Dreissenidae,Dryopidae,Dugesiidae,Dytiscidae,Ecnomidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Ephydridae,Erpobdellidae,Gammaridae,Gerridae,Glossiphoniidae,Glossosomatidae,Goeridae,Gomphidae,Gyrinidae,Haemopidae,Haliplidae,Haplotaxidae,Helophoridae,Heptageniidae,Hirudinidae,Hydrachnidae,Hydraenidae,Hydridae,Hydrobiidae,Hydrochidae,Hydrometridae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Ichneumonidae,Lepidostomatidae,Leptoceridae,Leptophlebiidae,Lestidae,Leuctridae,Libellulidae,Limnephilidae,Limoniidae,Lumbricidae,Lumbriculidae,Lymnaeidae,Melanopsidae,Mesoveliidae,Muscidae,Naididae,Nemouridae,Nepidae,Neritidae,Odontoceridae,Oligoneuriidae,Pediciidae,Perlidae,Perlodidae,Philopotamidae,Phryganeidae,Physidae,Piscicolidae,Planariidae,Planorbidae,Platycnemididae,Polycentropodidae,Potamanthidae,Prosopistomatidae,Psephenidae,Psychodidae,Psychomyiidae,Ptilocolepidae,Pyralidae,Rhagionidae,Rhyacophilidae,Sciomyzidae,Scirtidae,Sericostomatidae,Sialidae,Simuliidae,Siphlonuridae,Sphaeriidae,Stratiomyidae,Tabanidae,Taeniopterygidae,Thaumaleidae,Tipulidae,Tubificidae,Valvatidae,Veliidae,Viviparidae,RICHNESS,EPT,EPT_prop,EPT_abu,OCH,OCH_prop,OCH_abu,EPT_EPTOCH,ABUNDANCE,SHANNON,ASPT,LIFE,FUN_RICHNESS_ALL,FUN_DIVERSITY_ALL,FUN_RICHNESS_ECO,FUN_DIVERSITY_ECO,FUN_RICHNESS_BIO,FUN_DIVERSITY_BIO
Paco_Palancia4Pool81,Paco,Palancia,PAL,PAL_PAL,0.29,0.675555556,Coarse,0,0,0,0,0,0,0,0,0,0,0,404.7619048,0,0,0,0,39.68253968,0,0,0,0,4071.428571,0,39.68253968,0,7.936507937,0,0,0,0,0,7.936507937,0,0,0,15.87301587,87.3015873,0,134.9206349,126.984127,0,214.2857143,0,0,0,7.936507937,31.74603175,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,0,39.68253968,0,0,7.936507937,7.936507937,0,0,0,0,0,0,182.5396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,21,7,0.15820029,865.0793651,6,0.059506531,325.3968254,0.538461538,3.737928091,1.144456355,6.117647059,7.235294118,0.0149,0.2454,0.0169,0.2772,0.0057,0.2405
Paco_Palancia4Rapid82,Paco,Palancia,PAL,PAL_PAL,0.07,0.171111111,Coarse,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,55.55555556,0,0,0,0,55.55555556,0,55.55555556,0,0,10222.22222,0,0,0,0,0,0,0,0,0,39.68253968,0,0,0,246.031746,0,0,857.1428571,373.015873,0,63.49206349,0,0,0,0,7.936507937,0,0,0,71.42857143,0,0,39.68253968,0,0,0,0,0,0,0,0,0,0,0,126.984127,134.9206349,0,0,31.74603175,7.936507937,0,920.6349206,0,0,0,39.68253968,0,182.5396825,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,87.3015873,0,0,0,31.74603175,63.49206349,0,0,0,0,0,0,0,0,0,0,0,95.23809524,0,0,0,7.936507937,0,0,0,0,26,11,0.115494568,1603.174603,4,0.074328188,1031.746032,0.733333333,4.14245055,1.21678899,6.45,7.105263158,0.0278,0.2756,0.0365,0.3159,0.0033,0.2521
Paco_Palancia4Riffle24,Paco,Palancia,PAL,PAL_PAL,0.5,0.53,Coarse,0,0,0,0,0,0,0,0,0,0,0,579.3650794,0,0,0,0,23.80952381,0,0,0,0,3920.634921,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74603175,0,0,626.984127,0,0,182.5396825,0,0,0,119.047619,0,0,0,0,39.68253968,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,134.9206349,158.7301587,0,0,0,0,0,261.9047619,0,0,87.3015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74603175,0,0,0,23.80952381,0,0,0,0,23.80952381,0,0,0,0,23.80952381,0,0,452.3809524,0,0,0,0,0,0,0,0,18,9,0.208726415,1404.761905,2,0.099056604,666.6666667,0.818181818,3.828089832,1.615763573,6.571428571,8.285714286,0.0010,0.3739,0.0019,0.4233,0.0005,0.3562
Paco_Palancia4Riffle55,Paco,Palancia,PAL,PAL_PAL,0.19,0.263333333,Medium,0,0,0,0,0,0,0,0,0,0,95.23809524,47.61904762,0,0,0,0,87.3015873,0,0,0,47.61904762,3690.47619,0,0,0,0,0,0,0,0,0,0,0,0,0,119.047619,0,0,888.8888889,15.87301587,0,79.36507937,0,0,0,103.1746032,31.74603175,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61904762,23.80952381,0,0,0,0,0,111.1111111,31.74603175,0,39.68253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.047619,0,0,0,0,0,0,0,0,19,7,0.067444877,412.6984127,3,0.159533074,976.1904762,0.7,3.786754801,1.491748673,6.384615385,7.307692308,0.0061,0.4049,0.0051,0.4559,0.0012,0.3642
Paco_Vallanca1Glide27,Paco,Vallanca,VAL,VAL_VAL,0.42,0.23,Medium,15.87301587,0,0,0,0,0,0,0,0,0,0,166.6666667,0,1801.587302,0,0,0,0,0,0,0,111.1111111,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61904762,0,0,849.2063492,7.936507937,0,31.74603175,0,0,7.936507937,968.2539683,0,0,436.5079365,0,0,0,0,0,111.1111111,0,7.936507937,0,0,0,0,0,0,0,0,7.936507937,7.936507937,0,0,0,0,0,0,0,0,39.68253968,79.36507937,15.87301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,15.87301587,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,20,6,0.139261745,658.7301588,2,0.182885906,865.0793651,0.75,3.674967519,1.816549104,5.181818182,7.583333333,0.0083,0.5233,0.0108,0.5622,0.0039,0.5021
Paco_Vallanca1Glide58,Paco,Vallanca,VAL,VAL_VAL,0.1,0.164444444,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.49206349,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,87.3015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,6,1,0.032258065,7.936507937,1,0.290322581,71.42857143,0.5,2.392752768,1.408587155,5,6.666666667,0.0000,0.6405,0.0000,0.7169,0.0000,0.5004
Paco_Vallanca1Pool84,Paco,Vallanca,VAL,VAL_VAL,0.06,0.15,Coarse,0,0,0,0,63.49206349,0,0,0,0,0,0,23.80952381,0,119.047619,0,0,0,0,0,0,0,801.5873016,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,15.87301587,55.55555556,0,325.3968254,31.74603175,0,0,0,0,0,1095.238095,0,0,55.55555556,0,7.936507937,0,0,0,0,0,103.1746032,0,0,0,0,182.5396825,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,142.8571429,0,309.5238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,31.74603175,0,0,0,0,0,87.3015873,0,0,7.936507937,0,0,222.2222222,0,0,0,0,0,0,0,0,22,5,0.061965812,230.1587302,5,0.13034188,484.1269841,0.5,3.569992218,2.259478291,5.5625,7.529411765,0.0178,0.5993,0.0232,0.6659,0.0054,0.5316
Paco_Vallanca1Riffle26,Paco,Vallanca,VAL,VAL_VAL,0.54,0.17,Medium,0,0,0,0,103.1746032,0,0,0,0,0,0,79.36507937,0,7.936507937,0,0,0,0,0,0,7.936507937,7.936507937,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,126.984127,0,0,0,0,0,31.74603175,293.6507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0.146067416,103.1746032,2,0.191011236,134.9206349,0.6,2.849633871,1.777770676,4.8,8.444444444,0.0008,0.5074,0.0004,0.5970,0.0005,0.4193
Paco_Vallanca1Riffle57,Paco,Vallanca,VAL,VAL_VAL,0.24,0.082222222,Coarse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.68253968,0,0,0,0,7.936507937,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,0,7.936507937,0,103.1746032,0,0,0,0,0,0,571.4285714,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,7.936507937,15.87301587,0,0,0,23.80952381,0,0,0,0,0,0,7.936507937,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,15.87301587,0,15.87301587,0,0,0,0,0,7.936507937,0,0,0,16,6,0.125,119.047619,2,0.116666667,111.1111111,0.75,2.979266471,1.594717521,5.583333333,7.545454545,0.0059,0.4723,0.0061,0.5429,0.0025,0.3774
Paco_Vallanca2Pool29,Paco,Vallanca,VAL,VAL_VAL,0.29,0.29,Coarse,0,0,0,0,404.7619048,0,0,0,15.87301587,0,0,468.2539683,0,2801.587302,0,0,0,0,0,0,158.7301587,261.9047619,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,150.7936508,0,0,1579.365079,0,0,7.936507937,0,0,87.3015873,4095.238095,0,0,1619.047619,0,0,0,0,0,0,0,103.1746032,0,0,7.936507937,0,0,0,0,0,63.49206349,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,55.55555556,0,0,0,0,0,111.1111111,0,0,0,0,0,0,63.49206349,55.55555556,0,7.936507937,0,7.936507937,7.936507937,0,0,0,0,0,0,0,0,25,7,0.191253264,2325.396825,4,0.136422976,1658.730158,0.636363636,4.084923937,1.940707876,5.611111111,7.619047619,0.0179,0.5420,0.0247,0.6018,0.0093,0.4908
Paco_Vallanca2Pool60,Paco,Vallanca,VAL,VAL_VAL,0.05,0.294444444,Medium,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,31.74603175,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.214285714,23.80952381,3,0.214285714,23.80952381,0.4,2.049648657,2.044931175,5,6.428571429,0.0001,0.6251,0.0001,0.7318,0.0000,0.4887
Paco_Vallanca2Pool86,Paco,Vallanca,VAL,VAL_VAL,0.02,0.296666667,Coarse,42.22222222,0,31.74603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74603175,0,42.22222222,296.1111111,0,0,0,126.984127,0,0,0,0,0,0,0,0,0,0,0,0,602.6984127,0,0,0,0,0,0,2749.603175,0,0,63.33333333,0,21.11111111,0,0,0,0,0,10.55555556,0,0,0,0,1745.873016,0,0,0,0,0,0,0,21.11111111,0,0,0,0,0,0,549.5238095,0,10.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.49206349,0,0,0,52.85714286,0,0,0,0,0,0,0,0,0,16,4,0.024689069,158.4920635,5,0.12684519,814.2857143,0.444444444,3.807570461,1.644288606,6.071428571,7.538461538,0.0059,0.5409,0.0024,0.5933,0.0017,0.4744
Paco_Vallanca2Riffle28,Paco,Vallanca,VAL,VAL_VAL,0.41,0.22,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,2,0,0,0,0,0,0,0,1.752475273,0.410116318,1,5,0.0000,0.1980,0.0000,0.2316,0.0000,0.1502
Paco_Vallanca2Riffle59,Paco,Vallanca,VAL,VAL_VAL,0.12,0.133333333,Coarse,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,39.68253968,0,0,0,0,0,0,0,0,0,785.7142857,0,0,0,0,0,0,2920.634921,0,0,0,0,7.936507937,0,0,0,55.55555556,0,0,0,0,0,0,0,0,0,0,119.047619,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74603175,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0.041420118,166.6666666,3,0.203155819,817.4603174,0.571428571,3.604745332,0.899895602,5.111111111,7.666666667,0.0007,0.2980,0.0010,0.3558,0.0006,0.2377
Paco_Vallanca2Riffle85,Paco,Vallanca,VAL,VAL_VAL,0.09,0.097777778,Coarse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.49206349,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,15.87301587,0,0,87.3015873,0,0,0,0,0,0,984.1269841,0,0,63.49206349,0,0,0,0,0,0,0,31.74603175,0,0,0,0,119.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.6666667,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,11,2,0.058823529,95.23809524,3,0.161764706,261.9047619,0.4,3.20952778,1.452310955,5,7.444444444,0.0002,0.4572,0.0001,0.5049,0.0000,0.3939
Paco_Vallanca3Pool31,Paco,Vallanca,VAL,VAL_VAL,0.15,0.4,Coarse,15.87301587,0,0,0,0,0,0,0,0,0,0,7.936507937,0,3357.142857,0,0,0,0,0,0,23.80952381,277.7777778,0,0,0,31.74603175,0,0,0,0,0,0,0,0,0,0,0,0,63.49206349,7.936507937,0,0,0,0,0,3452.380952,0,0,23.80952381,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,23.80952381,0,0,166.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,15.87301587,0,0,0,0,0,0,7.936507937,7.936507937,0,0,0,47.61904762,0,0,0,0,0,0,0,0,0,18,4,0.008368201,63.49206349,4,0.016736402,126.984127,0.5,3.880144583,1.168951751,5.583333333,7.307692308,0.0023,0.4115,0.0048,0.4643,0.0024,0.3629
Paco_Vallanca3Pool62,Paco,Vallanca,VAL,VAL_VAL,0.04,0.267777778,Coarse,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,0,15.87301587,0,0,0,0,0,0,0,0,0,31.74603175,0,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,7.936507937,0,15.87301587,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,12,5,0.2,39.68253969,2,0.28,55.55555556,0.714285714,2.29975281,2.230406788,6.777777778,7,0.0004,0.6347,0.0002,0.7205,0.0001,0.5279
Paco_Vallanca3Pool87,Paco,Vallanca,VAL,VAL_VAL,0.07,0.111666667,Coarse,0,0,0,0,0,0,0,0,0,0,63.49206349,15.87301587,0,15539.68254,0,0,0,0,0,0,15.87301587,1785.714286,0,0,0,380.952381,0,0,0,0,0,0,0,0,0,15.87301587,15.87301587,0,1896.825397,174.6031746,0,23.80952381,0,0,0,2634.920635,23.80952381,0,23.80952381,0,412.6984127,0,0,0,0,0,0,0,0,0,0,11452.38095,0,0,0,0,0,0,0,0,0,0,174.6031746,0,0,0,150.7936508,0,206.3492063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,39.68253968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.61904762,0,0,0,0,22,5,0.007913181,277.7777778,4,0.077775266,2730.15873,0.555555556,4.545358766,1.496156943,5.375,7.294117647,0.0193,0.5186,0.0292,0.4287,0.0050,0.6374
Paco_Vallanca3Riffle30,Paco,Vallanca,VAL,VAL_VAL,0.19,0.25,Coarse,23.80952381,0,0,0,0,0,0,0,0,0,0,23.80952381,0,2325.396825,0,0,0,0,0,0,15.87301587,1801.587302,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,817.4603175,31.74603175,0,23.80952381,0,0,0,2571.428571,0,0,865.0793651,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.1746032,0,0,0,0,0,0,31.74603175,0,0,0,0,0,0,0,0,0,7.936507937,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,31.74603175,0,7.936507937,0,0,0,0,0,0,0,0,0,0,95.23809524,0,0,0,0,7.936507937,761.9047619,0,0,0,0,0,0,0,0,20,7,0.111019056,1063.492064,3,0.097763049,936.5079366,0.7,3.981382059,1.884629796,5.428571429,7.533333333,0.0161,0.5687,0.0151,0.6177,0.0021,0.5287
Paco_Vallanca3Riffle61,Paco,Vallanca,VAL,VAL_VAL,0.03,0.187777778,Coarse,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,365.0793651,0,0,7.936507937,0,0,0,825.3968254,7.936507937,0,0,0,31.74603175,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,39.68253968,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,14,4,0.022988506,31.74603175,3,0.298850575,412.6984127,0.571428571,3.140493078,1.246960513,6,7.181818182,0.0041,0.4027,0.0039,0.4834,0.0003,0.3097
Paco_Vallanca4Pool33,Paco,Vallanca,VAL,VAL_VAL,0.15,0.52,Medium,119.047619,0,0,0,0,0,0,0,0,0,0,87.3015873,0,650.7936508,0,0,15.87301587,0,7.936507937,0,0,1007.936508,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,0,0,71.42857143,0,0,7.936507937,0,0,0,468.2539683,0,7.936507937,31.74603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,31.74603175,95.23809524,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0.062695925,158.7301587,3,0.034482759,87.3015873,0.666666667,3.403591644,1.67244864,5.384615385,7.428571429,0.0031,0.4883,0.0044,0.5446,0.0011,0.4485
Paco_Vallanca4Pool63,Paco,Vallanca,VAL,VAL_VAL,0.02,0.49,Coarse,7.936507937,0,0,0,0,0,0,0,0,0,7.936507937,0,15.87301587,214.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,0,0,0,761.9047619,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,7.936507937,0,0,0,0,7.936507937,0,0,111.1111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,15.87301587,0,0,0,0,0,7.936507937,0,0,0,7063.492063,0,0,0,14,4,0.006679389,55.55555555,3,0.09351145,777.7777778,0.571428571,3.920042949,0.626172424,6.333333333,7.1,0.0053,0.2340,0.0042,0.2527,0.0009,0.1991
Paco_Vallanca4Pool89,Paco,Vallanca,VAL,VAL_VAL,0.01,0.448888889,Coarse,0,0,0,0,190.4761905,31.74603175,0,0,0,0,0,0,0,1015.873016,0,0,0,0,0,0,0,809.5238095,0,158.7301587,0,0,0,0,0,0,0,0,0,0,0,126.984127,0,0,428.5714286,63.49206349,0,0,0,63.49206349,0,666.6666667,0,142.8571429,0,0,0,0,0,0,0,0,0,0,0,0,0,10698.4127,0,0,31.74603175,0,0,0,31.74603175,0,0,0,0,0,0,0,1396.825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,31.74603175,0,158.7301587,0,0,0,0,15.87301587,0,0,0,0,19,1,0.001974334,31.74603175,3,0.038499506,619.0476191,0.25,4.206295905,1.367363759,4.615384615,6.153846154,0.0116,0.4326,0.0153,0.4010,0.0032,0.4627
Paco_Vallanca4Riffle32,Paco,Vallanca,VAL,VAL_VAL,0.14,0.31,Coarse,0,0,0,0,150.7936508,0,0,0,0,0,0,23.80952381,0,531.7460317,0,0,7.936507937,0,0,0,0,476.1904762,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,230.1587302,23.80952381,0,111.1111111,0,0,0,261.9047619,0,0,15.87301587,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,7.936507937,55.55555556,0,0,0,0,0,0,7.936507937,0,0,0,0,31.74603175,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,39.68253968,0,0,0,21,9,0.12406015,261.9047619,1,0.109022556,230.1587302,0.9,3.324716761,2.226536122,6,7.857142857,0.0121,0.5574,0.0162,0.6068,0.0052,0.5333
Paco_Villahermosa1Glide35,Paco,Villahermosa,VIL,VIL_VIL,0.22,0.35,Coarse,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,7.936507937,0,0,0,119.047619,1777.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,31.74603175,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,7.936507937,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.9206349,126.984127,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,31.74603175,0,0,0,0,0,0,0,0,14,4,0.069767442,166.6666666,3,0.089700997,214.2857143,0.571428571,3.37837771,1.110181324,6,8.125,0.0005,0.2787,0.0010,0.3096,0.0005,0.2606
Paco_Villahermosa1Riffle34,Paco,Villahermosa,VIL,VIL_VIL,0.23,0.4,Medium,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,111.1111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,0,79.36507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1111111,0,0,15.87301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.363636364,126.984127,1,0.227272727,79.36507937,0.666666667,2.544324016,1.486954651,6,9.333333333,0.0000,0.5235,0.0000,0.6168,0.0000,0.4210
Paco_Villahermosa2Glide37,Paco,Villahermosa,VIL,VIL_VIL,0.4,0.19,Medium,0,0,0,0,0,0,0,0,0,0,0,492.0634921,0,0,0,0,31.74603175,0,0,0,0,1261.904762,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74603175,0,0,71.42857143,7.936507937,0,0,0,0,0,0,0,0,0,0,31.74603175,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,87.3015873,0,0,31.74603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936507937,0,0,0,0,0,0,0,0,12,5,0.307984791,642.8571429,2,0.049429658,103.1746032,0.714285714,3.319793219,1.264384953,6.5,7.75,0.0003,0.2965,0.0003,0.3403,0.0001,0.2968
Paco_Villahermosa2Riffle36,Paco,Villahermosa,VIL,VIL_VIL,0.35,0.22,Coarse,0,0,0,0,0,0,0,0,0,0,0,507.9365079,0,0,0,0,0,0,0,0,0,436.5079365,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,7.936507937,0,15.87301587,0,0,0,0,0,0,0,0,0,0,0,7.936507937,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87301587,0,0,0,0,0,0,0,0,47.61904762,0,0,0,0,0,0,0,0,0,0,0,11,3,0.5,547.6190476,4,0.036231884,39.68253968,0.428571429,3.03990489,1.269448473,5.777777778,7.888888889,0.0000,0.2763,0.0001,0.3151,0.0000,0.2945
